layer,head,accuracy
22,1,0.5414320193081255
22,2,0.5647626709573612
22,3,0.5534995977473853
22,4,0.5406275140788415
22,5,0.5422365245374094
22,6,0.5333869670152857
22,7,0.5406275140788415
22,8,0.5398230088495575
22,9,0.5470635559131134
22,10,0.5583266291230893
22,11,0.5486725663716814
22,12,0.5655671761866452
22,13,0.5711987127916331
22,14,0.585679806918745
22,15,0.5510860820595334
22,16,0.6194690265486725
22,17,0.5768302493966211
22,18,0.5776347546259051
22,19,0.587288817377313
22,20,0.5985518905872889
22,21,0.6098149637972646
22,22,0.5937248592115849
22,23,0.6178600160901045
22,24,0.5084473049074819
22,25,0.5494770716009654
22,26,0.5341914722445696
22,27,0.5140788415124699
22,28,0.586484312148029
22,29,0.586484312148029
22,30,0.5792437650844731
22,31,0.5921158487530169
23,0,0.5752212389380531
23,1,0.6138374899436846
23,2,0.6210780370072405
23,3,0.6033789219629928
23,4,0.5687851971037812
23,5,0.5913113435237329
23,6,0.588897827835881
23,7,0.5921158487530169
23,8,0.5390185036202735
23,9,0.5679806918744972
23,10,0.5510860820595334
23,11,0.5583266291230893
23,12,0.5438455349959774
23,13,0.5470635559131134
23,14,0.5406275140788415
23,15,0.5551086082059533
23,16,0.5728077232502011
23,17,0.5623491552695092
23,18,0.5502815768302494
23,19,0.5752212389380531
23,20,0.5583266291230893
23,21,0.5937248592115849
23,22,0.5720032180209171
23,23,0.580048270313757
23,24,0.5623491552695092
23,25,0.5792437650844731
23,26,0.5534995977473853
23,27,0.5494770716009654
23,28,0.5414320193081255
23,29,0.5462590506838294
23,30,0.5776347546259051
23,31,0.5478680611423974
24,0,0.5414320193081255
24,1,0.5736122284794851
24,2,0.5623491552695092
24,3,0.5333869670152857
24,4,0.5422365245374094
24,5,0.584875301689461
24,6,0.5502815768302494
24,7,0.5623491552695092
24,8,0.583266291230893
24,9,0.5752212389380531
24,10,0.5687851971037812
24,11,0.5744167337087691
24,12,0.5470635559131134
24,13,0.5534995977473853
24,14,0.5398230088495575
24,15,0.5607401448109413
24,16,0.5623491552695092
24,17,0.5711987127916331
24,18,0.5647626709573612
24,19,0.5559131134352373
24,20,0.5277554304102977
24,21,0.5100563153660499
24,22,0.498793242156074
24,23,0.5237329042638778
24,24,0.5358004827031375
24,25,0.5189058728881738
24,26,0.5422365245374094
24,27,0.5414320193081255
24,28,0.5784392598551891
24,29,0.5736122284794851
24,30,0.5784392598551891
24,31,0.5913113435237329
25,0,0.582461786001609
25,1,0.5720032180209171
25,2,0.584070796460177
25,3,0.5905068382944489
25,4,0.582461786001609
25,5,0.5567176186645213
25,6,0.588093322606597
25,7,0.5752212389380531
25,8,0.5607401448109413
25,9,0.5470635559131134
25,10,0.5382139983909895
25,11,0.5583266291230893
25,12,0.5374094931617055
25,13,0.5695897023330652
25,14,0.5494770716009654
25,15,0.5607401448109413
25,16,0.5510860820595334
25,17,0.5567176186645213
25,18,0.5639581657280772
25,19,0.5398230088495575
25,20,0.5720032180209171
25,21,0.5736122284794851
25,22,0.5575221238938053
25,23,0.5430410297666934
25,24,0.5478680611423974
25,25,0.5478680611423974
25,26,0.5422365245374094
25,27,0.5390185036202735
25,28,0.5510860820595334
25,29,0.5390185036202735
25,30,0.5551086082059533
25,31,0.5366049879324215
26,0,0.5615446500402252
26,1,0.5534995977473853
26,2,0.5559131134352373
26,3,0.5615446500402252
26,4,0.5470635559131134
26,5,0.5543041029766693
26,6,0.5486725663716814
26,7,0.5607401448109413
26,8,0.5205148833467418
26,9,0.5470635559131134
26,10,0.5438455349959774
26,11,0.5148833467417538
26,12,0.5398230088495575
26,13,0.5390185036202735
26,14,0.5502815768302494
26,15,0.5478680611423974
26,16,0.5478680611423974
26,17,0.5663716814159292
26,18,0.5631536604987932
26,19,0.580048270313757
26,20,0.5398230088495575
26,21,0.5430410297666934
26,22,0.5470635559131134
26,23,0.5124698310539019
26,24,0.5526950925181013
26,25,0.5454545454545454
26,26,0.5341914722445696
26,27,0.5502815768302494
26,28,0.5937248592115849
26,29,0.6025744167337088
26,30,0.585679806918745
26,31,0.580048270313757
27,0,0.5720032180209171
27,1,0.582461786001609
27,2,0.5913113435237329
27,3,0.5768302493966211
27,4,0.5325824617860017
27,5,0.5534995977473853
27,6,0.5382139983909895
27,7,0.5551086082059533
27,8,0.5671761866452132
27,9,0.5551086082059533
27,10,0.5494770716009654
27,11,0.5655671761866452
27,12,0.584875301689461
27,13,0.5945293644408689
27,14,0.5977473853580049
27,15,0.580852775543041
27,16,0.5591311343523733
27,17,0.5599356395816573
27,18,0.5454545454545454
27,19,0.5349959774738536
27,20,0.581657280772325
27,21,0.5679806918744972
27,22,0.5607401448109413
27,23,0.5671761866452132
27,24,0.5309734513274337
27,25,0.5382139983909895
27,26,0.5446500402252614
27,27,0.5575221238938053
27,28,0.5382139983909895
27,29,0.5269509251810137
27,30,0.5358004827031375
27,31,0.5237329042638778
28,0,0.5526950925181013
28,1,0.5760257441673371
28,2,0.5776347546259051
28,3,0.588093322606597
28,4,0.5961383748994369
28,5,0.586484312148029
28,6,0.580852775543041
28,7,0.5703942075623492
28,8,0.5969428801287209
28,9,0.5768302493966211
28,10,0.580048270313757
28,11,0.5776347546259051
28,12,0.5599356395816573
28,13,0.5687851971037812
28,14,0.5768302493966211
28,15,0.5559131134352373
28,16,0.5285599356395817
28,17,0.5349959774738536
28,18,0.5301689460981497
28,19,0.5285599356395817
28,20,0.5655671761866452
28,21,0.5655671761866452
28,22,0.5430410297666934
28,23,0.5583266291230893
28,24,0.5293644408688657
28,25,0.5076427996781979
